model_id,stage,group_id,group_name,parameter,source_value,solved_value,rule,route,fraction,engine_name_original
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,40,diet_import,p,,37.420923840246175,Frozen exporter settings: normalize diet; deterministic defaults; LIM only where still missing.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,34,Green sea turtle,diet_fraction_prey_8,0.54,0.5389221556886228,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,34,Green sea turtle,diet_fraction_prey_7,0.42,0.41916167664670656,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,34,Green sea turtle,diet_fraction_prey_5,0.039,0.038922155688622756,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,32,Pinnipeds,diet_fraction_prey_27,0.006945,0.0069434377265115334,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,32,Pinnipeds,diet_fraction_prey_26,0.02,0.019995501012272238,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,32,Pinnipeds,diet_fraction_prey_22,0.46,0.45989652328226144,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,32,Pinnipeds,diet_fraction_prey_15,0.01595,0.015946412057287106,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,32,Pinnipeds,diet_fraction_prey_14,0.008355000000000001,0.008353120547876729,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,32,Pinnipeds,diet_fraction_prey_11,0.030975000000000003,0.03096803219275663,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,32,Pinnipeds,diet_fraction_prey_10,0.458,0.45789697318103423,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,31,Seabirds,diet_fraction_prey_22,0.0608,0.0607878424315137,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,31,Seabirds,diet_fraction_prey_15,0.0075,0.007498500299940012,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,31,Seabirds,diet_fraction_prey_14,0.0809,0.08088382323535293,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,31,Seabirds,diet_fraction_prey_10,0.6275,0.6273745250949809,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,31,Seabirds,diet_fraction_prey_9,0.2235,0.22345530893821236,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_28,0.0105,0.010501633003932113,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_26,0.0105,0.010501633003932113,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_22,0.01105,0.01105171854223332,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_20,0.0005,0.0005000777620920053,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_19,0.008094500000000001,0.008095758890507475,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_18,0.056,0.0560087093543046,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_17,0.1842,0.18422864755469479,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_15,0.0105,0.010501633003932113,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_13,0.09,0.09001399717656096,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_12,0.3545,0.3545551333232318,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_10,0.212,0.21203297112701025,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_8,0.0415,0.04150645425363644,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,30,Chondrichthyans,diet_fraction_prey_5,0.0105,0.010501633003932113,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,29,Catfish,diet_fraction_prey_39,0.03632,0.036317639353442024,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,29,Catfish,diet_fraction_prey_29,0.03,0.02999805012674176,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,29,Catfish,diet_fraction_prey_14,0.000615,0.0006149600275982061,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,29,Catfish,diet_fraction_prey_10,0.099,0.09899356541824782,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,29,Catfish,diet_fraction_prey_8,0.778,0.7779494332868364,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,29,Catfish,diet_fraction_prey_5,0.054,0.05399649022813517,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,29,Catfish,diet_fraction_prey_4,0.00213,0.002129861558998665,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,28,Sea robin,diet_fraction_prey_14,0.109,0.1089836524521322,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,28,Sea robin,diet_fraction_prey_8,0.09815,0.09813527970804381,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,28,Sea robin,diet_fraction_prey_5,0.7929999999999999,0.792881067839824,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_39,0.01065,0.010640933924296499,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_27,0.02,0.019982974505721125,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_26,0.01,0.009991487252860563,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_24,0.0012735,0.0012724159016517926,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_22,0.13,0.12988933428718732,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_17,0.001535,0.0015336932933140961,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_14,0.05,0.04995743626430281,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_13,0.019465,0.019448429937693083,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_12,0.00232,0.0023180250426636504,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_11,0.000487,0.0004865854292143094,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_10,0.187,0.1868408116284925,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_9,0.00865,0.008642636473724387,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_8,0.5569500000000001,0.556475882548069,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_6,0.00214,0.00213817827211216,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,27,Medium sciaenids,diet_fraction_prey_5,0.0003815,0.0003811752386966304,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,26,Medium demersal fish,diet_fraction_prey_26,0.016,0.016004001000250064,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,26,Medium demersal fish,diet_fraction_prey_22,0.108,0.10802700675168793,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,26,Medium demersal fish,diet_fraction_prey_21,0.000565,0.0005651412853213304,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,26,Medium demersal fish,diet_fraction_prey_14,0.0061849999999999995,0.006186546636659165,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,26,Medium demersal fish,diet_fraction_prey_13,0.0225,0.022505626406601652,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,26,Medium demersal fish,diet_fraction_prey_10,0.059000000000000004,0.059014753688422114,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,26,Medium demersal fish,diet_fraction_prey_8,0.6214999999999999,0.6216554138534633,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,26,Medium demersal fish,diet_fraction_prey_5,0.166,0.16604151037759443,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,25,Conger,diet_fraction_prey_39,0.034,0.034003230306879156,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,25,Conger,diet_fraction_prey_28,0.233,0.2330221371030248,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,25,Conger,diet_fraction_prey_26,0.3255,0.3255309254379166,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,25,Conger,diet_fraction_prey_22,0.0311,0.031102954780704163,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
13_2_Northern_Humboldt_Current_(1995-1998),source_initializer,25,Conger,diet_fraction_prey_21,0.009205,0.009205874558083017,Frozen exporter normalize_DC=True; original rows retained in frozen input.,,,
